9.501526553,0.383708371,0.489648965,0.160066007,0.600612932,0.016587048,4.01E+06,884.7117533
12.79147015,0.628937894,0.388028803,0.154890489,0.622771873,0.048844907,4.01E+06,863.4993477
8.999115812,0.493474347,0.354170417,0.220417042,0.538321046,0.031934674,4.00E+06,881.8711836
13.1640444,0.550315032,0.424242424,0.193729373,0.730201388,0.027995114,4.01E+06,882.9152356
15.44916652,0.680108011,0.497239724,0.105505551,0.568848939,0.086808639,4.00E+06,843.6286758
13.15162526,0.590054005,0.487233723,0.109030903,0.547081297,0.068134282,4.00E+06,851.0237716
13.46774887,0.66759676,0.491089109,0.197179718,0.476192686,0.102770953,4.00E+06,857.9160381
17.41477798,0.719081908,0.461791179,0.1049955,0.707031061,0.065147066,4.01E+06,850.0668923
14.71982418,0.782178218,0.459840984,0.176477648,0.486269446,0.120871835,4.00E+06,843.769453
16.93381848,0.786048605,0.391809181,0.133588359,0.712931253,0.064177068,4.01E+06,853.3823919
16.44382688,0.752880288,0.360111011,0.162286229,0.782200479,0.046996011,4.01E+06,864.3019261
14.10112511,0.605850585,0.431983198,0.15739574,0.691991452,0.041546159,4.01E+06,869.4802773
10.27490039,0.542889289,0.405910591,0.12329733,0.512464834,0.052763829,4.00E+06,856.3118689
8.45380258,0.399189919,0.459825983,0.129747975,0.504248884,0.028470695,4.00E+06,870.0197019
9.795069907,0.453645365,0.488163816,0.243624362,0.484674545,0.042653636,4.00E+06,895.1994493
16.23721752,0.722772277,0.464386439,0.113651365,0.621431483,0.079471557,4.01E+06,846.6622612
13.6800033,0.554365437,0.430183018,0.170927093,0.760010699,0.02728023,4.01E+06,878.3539973
9.896681068,0.532358236,0.399939994,0.227512751,0.500605994,0.049166647,4.00E+06,879.4492133
15.16126823,0.705265527,0.390864086,0.111161116,0.696633106,0.053834351,4.01E+06,852.8419585
17.28268347,0.750765077,0.425352535,0.101770177,0.725254505,0.063224461,4.01E+06,848.6471576
11.32149535,0.529972997,0.413486349,0.199969997,0.612760164,0.034716097,4.01E+06,880.6366931
15.88609451,0.766561656,0.483663366,0.186528653,0.527127117,0.111172546,4.00E+06,851.4830835
11.74148815,0.675472547,0.377662766,0.115826583,0.500059378,0.077423073,4.00E+06,844.3963586
18.75152925,0.724212421,0.471122112,0.143219322,0.769207766,0.058378312,4.01E+06,861.8967332
16.04867237,0.787443744,0.463276328,0.183783378,0.545122208,0.106497983,4.00E+06,851.2041951
12.67631083,0.524572457,0.438613861,0.195139514,0.706755548,0.026834692,4.01E+06,884.9079352
14.86546685,0.743429343,0.354650465,0.137008701,0.67905202,0.055603251,4.01E+06,855.7982143
15.59706721,0.746759676,0.434428443,0.161461146,0.600787244,0.080902797,4.01E+06,854.728877
17.21945875,0.741269127,0.417731773,0.235763576,0.744135363,0.054388262,4.01E+06,880.5291824
9.729587159,0.526012601,0.418241824,0.179867987,0.473367312,0.056778312,4.00E+06,867.3214085
15.55077768,0.669441944,0.414836484,0.163426343,0.73746364,0.045406928,4.01E+06,868.1879179
13.92274107,0.627812781,0.399894989,0.147164716,0.700874531,0.041319579,4.01E+06,865.5104727
14.05822262,0.646894689,0.391374137,0.112076208,0.697069756,0.044608739,4.01E+06,856.5657614
16.18866997,0.717146715,0.436288629,0.10079508,0.674586975,0.065642391,4.01E+06,847.9428176
13.43274947,0.716111611,0.371872187,0.210666067,0.578952185,0.066137308,4.00E+06,866.7402992
12.78356706,0.72520252,0.418436844,0.166036604,0.473667803,0.101692858,4.00E+06,846.6007017
15.81609571,0.709045905,0.387743774,0.103270327,0.749558786,0.048678214,4.01E+06,853.1112872
13.87983858,0.635373537,0.361116112,0.134923492,0.759042764,0.033912958,4.01E+06,864.1186097
11.35875278,0.42520252,0.462946295,0.158040804,0.76711096,0.012139566,4.01E+06,883.9654954
17.37526253,0.662691269,0.484293429,0.186213621,0.737866048,0.050694104,4.01E+06,876.4579363
14.96369097,0.717236724,0.410576058,0.210336034,0.628985291,0.064904663,4.01E+06,869.9243832
16.1480255,0.748919892,0.465841584,0.197269727,0.58217659,0.089669869,4.00E+06,861.1652141
11.22665827,0.577362736,0.382928293,0.143924392,0.575299495,0.04596888,4.00E+06,862.1516756
13.25662346,0.636363636,0.357740774,0.178547855,0.702623645,0.037393726,4.01E+06,871.2919764
13.1990438,0.678937894,0.440624062,0.107380738,0.51681432,0.087734852,4.00E+06,841.2361572
13.07711041,0.604320432,0.422127213,0.17449745,0.626863783,0.04750585,4.01E+06,870.2164794
11.21762616,0.617281728,0.350960096,0.245724572,0.558961612,0.04858477,4.00E+06,879.6280189
13.09065857,0.648424842,0.459930993,0.149069907,0.514673849,0.083447798,4.00E+06,852.60983
14.09548005,0.72209721,0.489363936,0.117761776,0.469139881,0.122359489,4.00E+06,832.7272629
13.34694449,0.652880288,0.418871887,0.217851785,0.58276116,0.06147243,4.00E+06,873.6387858
14.00967507,0.608460846,0.43780378,0.180108011,0.667688417,0.044636651,4.01E+06,873.7633439
13.73984098,0.744509451,0.457455746,0.206945695,0.466900566,0.116296428,4.00E+06,851.7102982
13.28936484,0.576057606,0.41009601,0.22490249,0.717512085,0.031103953,4.01E+06,887.5832406
19.04845965,0.796489649,0.473927393,0.120147015,0.686785103,0.084439322,4.01E+06,846.6618547
9.861681668,0.476642664,0.484368437,0.199759976,0.462772708,0.054229331,4.00E+06,878.3370001
14.69837294,0.712691269,0.368361836,0.209240924,0.684881793,0.050706458,4.01E+06,872.6278649
13.62806871,0.565166517,0.423462346,0.136813681,0.747139451,0.03003317,4.01E+06,869.015716
17.88557636,0.672547255,0.481878188,0.105580558,0.767921964,0.051743961,4.01E+06,856.2432659
13.54339274,0.7409991,0.415706571,0.208715872,0.505869901,0.094489427,4.00E+06,857.7587569
12.47760456,0.602925293,0.351965197,0.21849685,0.698021338,0.031936497,4.01E+06,881.3221296
8.259612361,0.368856886,0.492874287,0.245214521,0.49130706,0.022958412,4.00E+06,905.4212245
17.9239628,0.671467147,0.478577858,0.244854485,0.77414077,0.045972451,4.01E+06,892.8156241
15.35771647,0.669621962,0.496039604,0.152745275,0.574944611,0.080710051,4.00E+06,856.8996275
12.86937204,0.762061206,0.364641464,0.186438644,0.502999734,0.087622337,4.00E+06,853.0161954
14.79772607,0.785373537,0.410846085,0.168691869,0.546141436,0.094127502,4.00E+06,849.6369834
15.88270747,0.789108911,0.391914191,0.245334533,0.633062567,0.072313384,4.01E+06,872.6124876
14.98062616,0.797479748,0.354545455,0.226132613,0.617422198,0.069412964,4.01E+06,867.2366625
15.35432943,0.7909991,0.494884488,0.169051905,0.470615754,0.138045203,4.00E+06,837.9765127
16.19205701,0.700450045,0.455520552,0.142919292,0.660483397,0.065998559,4.01E+06,857.8524704
12.07906301,0.619216922,0.363306331,0.22839784,0.613438572,0.043670456,4.01E+06,879.1478017
12.65485959,0.604005401,0.469231923,0.241884188,0.519676968,0.069692078,4.00E+06,880.3427066
17.34139214,0.768676868,0.444734473,0.221992199,0.665127935,0.073681335,4.01E+06,871.5730921
9.468785179,0.511251125,0.390669067,0.163951395,0.50718829,0.04434584,4.00E+06,867.3200835
17.56719472,0.678037804,0.490624062,0.231443144,0.710593519,0.055833772,4.01E+06,886.3349143
16.17737984,0.720027003,0.467581758,0.132928293,0.614798217,0.079935706,4.01E+06,850.8749783
15.78109631,0.711656166,0.397239724,0.161656166,0.722306764,0.051531555,4.01E+06,864.3147095
11.26956076,0.535913591,0.460711071,0.133528353,0.524386613,0.055547598,4.00E+06,860.1556994
